bug,degree,in_degree,out_degree,betweenness,pagerank,average_neighbor_degree,clustering,square_clustering,closeness_centrality,degree_centrality,out_degree_centrality,in_degree_centrality,betweenness_centrality,load_centrality,number_of_cliques,core_number,number_ancestors,number_descendants,eccentricity,ripple_degree,Size,Ties,Pairs,Densit,nWeakC,pWeakC,2StepR,2StepP,ReachE,Broker,nBroke,nClose,EgoBet,nEgoBe
0,9,1,8,5.30E-06,0.00073814,110,0.472222222,0.031417579,0.00177305,0.015957447,0.014184397,0.00177305,5.30E-06,5.51E-06,5,7,1,391,392,392,134,10754,17822,60.34,1,0.75,396,70.21,1.45,3534,0.4,10754,5.32,0
0,307,54,253,0.001503213,0.001271464,67.45849802,0.460148011,0.042515058,0.223418107,0.544326241,0.44858156,0.095744681,0.001503213,0.001533676,4143,134,254,390,391,391,24,119,552,21.56,4,16.67,372,65.96,20.99,216.5,0.78,119,0,0
0,78,78,0,0,0.001200901,0,0.567432567,0.240811454,0.242448645,0.138297872,0,0.138297872,0,0,56,78,262,0,1,1,126,8956,15750,56.86,1,0.79,396,70.21,1.52,3397,0.43,8956,6.2,0
0,2,1,1,2.52E-06,0.000840203,3,0,0.4,0.0103326,0.003546099,0.00177305,0.00177305,2.52E-06,2.52E-06,2,2,13,7,8,8,78,2255,6006,37.55,2,2.56,419,74.29,2.2,1875.5,0.62,2255,0,0
0,193,62,131,0.001207407,0.001189662,25.61068702,0.505304124,0.028799664,0.226964426,0.342198582,0.232269504,0.109929078,0.001207407,0.001402137,3374,78,254,390,391,391,1,0,0,-1,1,100,18,3.19,100,0,-1,0,0,-1
0,78,78,0,0,0.001200901,0,0.567432567,0.240811454,0.242448645,0.138297872,0,0.138297872,0,0,56,78,262,0,1,1,134,10754,17822,60.34,1,0.75,396,70.21,1.45,3534,0.4,10754,5.32,0
0,2,2,0,0,0.000785479,0,1,1,0.103960823,0.003546099,0,0.003546099,0,0,1,2,255,0,1,1,282,22501,79242,28.4,1,0.35,397,70.39,0.98,28370.5,0.72,22501,452.19,0
0,253,0,253,0,0.000733344,67.40316206,0.373047243,0.067792726,0,0.44858156,0.44858156,0,0,0,347,133,0,393,394,394,33,223,1056,21.12,5,15.15,45,7.98,11.54,416.5,0.79,223,407.5,38
1,25,6,19,8.75E-06,0.000851662,123.4736842,0.833992095,0.147481599,0.175984724,0.044326241,0.033687943,0.010638298,8.75E-06,8.75E-06,7,25,254,390,391,391,18,151,306,49.35,1,5.56,60,10.64,20.07,77.5,0.51,151,0.61,0
0,196,119,77,3.20E-05,0.00232568,105.0779221,0.911121086,0.110336611,0.254766305,0.34751773,0.136524823,0.210992908,3.20E-05,3.21E-05,128,134,254,390,391,391,290,23248,83810,27.74,1,0.34,397,70.39,0.96,30281,0.72,23248,176.42,0
0,1,1,0,0,0.00074588,0,0,0,0.174157935,0.00177305,0,0.00177305,0,0,1,1,255,0,1,1,134,10754,17822,60.34,1,0.75,396,70.21,1.45,3534,0.4,10754,5.32,0
0,78,78,0,0,0.001200901,0,0.567432567,0.240811454,0.242448645,0.138297872,0,0.138297872,0,0,56,78,262,0,1,1,279,21516,77562,27.74,1,0.36,396,70.21,1,28023,0.72,21516,344.43,0
0,196,119,77,3.20E-05,0.00232568,105.0779221,0.911121086,0.110336611,0.254766305,0.34751773,0.136524823,0.210992908,3.20E-05,3.21E-05,128,134,254,390,391,391,78,2255,6006,37.55,2,2.56,419,74.29,2.2,1875.5,0.62,2255,0,0
0,27,9,18,1.14E-05,0.00129349,11.05555556,0.751633987,0.225082806,0.015957447,0.04787234,0.031914894,0.015957447,1.14E-05,1.14E-05,9,18,9,435,436,436,176,15897,30800,51.61,1,0.57,396,70.21,1.23,7451.5,0.48,15897,518.18,1
